subjek,video_id,video_title,author,comment,like_count,published_at
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Pak_Pinky,Masuk akal. Perlu dukungan rakyat. Yuk dukung pak purbaya,0,2025-10-08T07:17:18Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Mr.Jonh1983,Mari kita dukung Mentri Koboi kita,0,2025-10-08T07:15:14Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@GhufronCilok,Mbul yg lain muji...tpi dijudul kamu mengutuk......maaf saya denger anda cicit pki?...bener gk y,0,2025-10-08T07:12:57Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@alexandersantoso817,tidak pro tidak kontra jadi netral lalu kita adu,0,2025-10-08T07:12:56Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@yusupnawawi6644,"Klu tujuannya baik untuk rakyat sy setuju,dan pa Prabowo Subianto SDH kelihatan kerjanya untuk rakyat teruskan perjuanganmu pa Prabowo Subianto sy bangga dan dukung penuh perjuanganmu sy di belakang anda",0,2025-10-08T07:06:25Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@SakutaIvory,Pak.gembul saya tanyain kepada.anda ngapain nyasar ke pak prabowo jelas kan menteri2nya bermasalah dan dpr dll kalau masalah ijazah palsu dll prabowo takut kerena jokowi memenang kan pemilu 2025,0,2025-10-08T06:56:31Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@IdinMarsidin,Btul jkw memang biang negara ini perusak demokrasi..karena mereka ilmunya rendah karena jkw d  ternak2 nya berijazah palsu...,0,2025-10-08T06:46:26Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@elvikusmiyati9523,"Setelah ad online pasar2 jd sepi skl, di sluruh indonesia..",0,2025-10-08T06:43:51Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@elvikusmiyati9523,"Yg sepi itu daya beli masyarakat, krn bnyk rkyt yg miskin di indonesia....",0,2025-10-08T06:42:00Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@2009TheRudy,"Apakah Bahlil dan Rosan berada di kubu yang sama?
Soal nya mereka terlihat akrab, apalagi sudah sampai berani colek² bagian situ nya 😅",0,2025-10-08T06:40:04Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@rusharjanti,Semua serahkan sm Allah yg mengatur ga percaya sama ahli nujum,0,2025-10-08T06:29:20Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@dugongsalto3503,"Saya bukan buzzer purbaya tapi dariawal dia di lantik saya optimis ada sedikit harapan dengan ekonomi indonesia ke depannya, semoga saja.",0,2025-10-08T06:20:28Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@sabargaess4489,"Kmrn aku pilih pak Anies, tp jika Indonesia sebobrok ini untuk sarang mafia, udh bnr presidennya pak Prabowo yg punya kekuatan lbh di luar kebijakan yg kurang pas Jika Indonesia udh agak tenang dan mulai berkurang mafianya,  baru pak Anies cocok jd presiden. #2019gantipresiden udh sangat BNR",1,2025-10-08T06:08:50Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@aezart2297,so tau luuu,0,2025-10-08T05:44:28Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@SukestiIriani,"Iyalah Pak Prabowo kan ahli strategi dan banyak literasinya, semoga tidak diserang oleh oligargi hitam. Aamiin.",0,2025-10-08T05:39:27Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@yayathaerudinas4740,Dukun...,0,2025-10-08T05:35:21Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@tegarnarajati,kawal purbaya,0,2025-10-08T05:33:01Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@BandarPutra-gk5ic,Taikucing,0,2025-10-08T05:31:25Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@IsHaha,"dr awal aja lngsung tuhh ngmng emng bisa bayar utang sgini,, ya bisa kecil orang dikorupsi nya masi lebih gede dr pada utang ga ada apa2nya anjiir,, panntes ferry latuhihin bilang gak waras itu orang wkwkwkwkwk",0,2025-10-08T05:23:43Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@titopranata-p5f,intinya semua takut mengkritik pak prabowo.. wkwkwkwkw giliran pak jokowi yg dari rakyat biasa menjadi presiden. yg menghujat byk bgt krn mereka tau pak jokowi tdk pny power dari kalangan militer dsb .,0,2025-10-08T05:22:14Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@IsHaha,"klo emng bgtu betapa beratnya menkeu sebelumnya,, mngkin kasarnya betapa pening palany uda suruh cari uang msih dipalakin pulakk, klo ga diuturutin di ancam sana-sini, pantes gak heran uda minta mundur lama, cmn yg penggantinya lg disiapkan dan jg tingteng dr ke-3 presiden jg pantes goksss",0,2025-10-08T05:19:52Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@Mamuh-t9p,"Biasanya, orang- orang yang kerjanya pro rakyat dan kelihatan melawan kebijakan yang merugikan rakyat, maka otomatis bnyk netizen yang jadi buzernya tanpa bayaran.jadi gak perlu mengerahkan buzer bayaran",0,2025-10-08T05:17:54Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@ZulfanSiregar-r3k,Rakyat itu ibarat tanaman kalau bisa tumbuh terawat dan menghasilkan yang berlimpah maka pemerintah jugalah yang menikmatinya.,1,2025-10-08T05:15:44Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@FredyKurniawan-t6u,Point nya masyarakat jgn mau dibodohi provokator yg bikin keamanan nasional jadi ngga stabil,0,2025-10-08T05:12:53Z
Purbaya Yudhi Sadewa,b3x1bb61U0g,Eps 926 | PURBAYA YUDHI SADEWA MENTERI YANG DISIAPKAN PRABOWO UNTUK MENJADI MONSTER PARA MAPIA,@MohSonny-j2x,"Saya dulu cukup respek dg konten guru gembul, tp setelah mendengarkan konten ini, saya tidak respek lg, karna dia tidak mensupport Menkeu baru, tp malah memprediksi bahwa Pak Purbaya akan kalah dg mafia. 
Dg berfikir demikian, artinya guru gembul tidak mensupport Presiden Prabowo Subianto, tp malah berfikir pesimis.. 
Anda berfikir Destruktif pd pemerintahan Prabowo, mungkin anda akan berfikir Konstruktif d pemerintahan fufufafa... 
Sorry... Saya akan unfollow anda.",0,2025-10-08T05:07:00Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@AdamIlham-xr7cr,Anak ideologis IMF.,0,2025-09-12T04:06:23Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@sucitawati5227,Akhirnya ...Habis manis sepah dibuang,0,2025-09-11T15:09:00Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@UstazdPesantren,hutang yudoyono dan hutang jokowi  aslinya tanggung jawab mereka ber dua . sri hanya boneka,0,2025-09-11T05:59:21Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@harryhang64,"Nyesel dulu saya jadi pengagumnya atas semua kecerdasannya mengelola keuangan negara, tapi belakangan kok makin songong dan tengil,,,,,,gue gak kagum lagi,,,,!!!!",0,2025-08-19T03:17:24Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@gustiawanbpjs2069,"Dia lagi dia lagi, ga ada yg lain apa?? PAJAK PAJAK PAJAK!!!",0,2025-08-17T01:47:43Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@Binsyariat-n3s,"Saya mau usul ukuran uang kertas mohon di perkecil, contohnya 1 lembar di jadikan 3 lembar. Krna saya sebagai pedagang buat anak kecil saya sering dapet uang lusuh dan uang lusuh trsebut sering ditolak ahirnya saya sering rugi",0,2025-05-18T11:37:19Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@Gerobakreot,"Alasannya sederhana. Pertama Sri Mulyani sudah teruji sejak jaman SBY-Jokowi.
Kedua, Sri Mulyani adalah orang yg ikut andil dalam hutang-hutang negara. Jadi dia paham banget.
Dengan dipilihnya Sri Mulyani, maka dia juga punya tanggung jawab untuk turut menyelesaikan utang tersebut.",0,2025-04-27T23:13:15Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@hedrikgagah-oj7qn,Saya tidak setuju klo menteri keuangan nya perempuan apalagi non muslim. Terus pajak kok naik mana peduli sama rakyat,0,2025-01-10T13:20:14Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@hackproject8,FMI sgt kuat😂,0,2024-12-30T09:30:09Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@AbuChori-l7c,"Rasanya ada kejanggalan, klo yg mengusulkan sri mulyani jadi menteri keuangan lagi, itu jokowi.
Kenapa jokowi cawe2 ???
Adakah yg di takuti jokowi , bila menteri nya bukan sri mulyani ?????",0,2024-12-28T23:57:50Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@AbuChori-l7c,"Seharusnya menteri sri mulyani harus di ganti, biar menteri yg baru bisa meng audit/mengecek kerja sri mulyani selama jadi menteri, adakah penyelewengan2 yg dilakkukan sri mulyani.
Apalagi di departemen menteri keuangan kmarin banyak kejanggalan2.",3,2024-12-28T23:51:01Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@mohammadalinizar6735,Hhhhmmm Tidak Ad Yang Lain Sebabnya ?,0,2024-12-25T04:12:27Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@ipiradiansyah313,"kenapa harus bergantung dgn sdm q orang saja negara ini, memangnya gak ada lg orang pintar di indonesia ini, saya gk menjlekan ibu sri mulyani tapi kenapa selalu ketergantungan dgn ibu sri mulyani saja 😊🙏🙏",2,2024-12-15T03:44:30Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@AbenSima,😂😂😂😂,0,2024-12-02T10:03:41Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@DepPalette,Ibu Sri mulyani juru kunci persoalan baik buruknya pengelolaan keuangan RI beberapa periode...?,0,2024-11-28T12:02:53Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@nasiib3890,MENTERI PALING PINTER MANAIKAN PAJAK,0,2024-11-27T04:14:14Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@nasigorengpakhaji7232,"Wajah keibuan, jiwa perpajakan 😁",0,2024-11-25T15:42:58Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@MenungguGelap,Mentri Pajak,0,2024-11-25T15:02:02Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@abednego979,"Tapi antek"" nya korupsi uang pajak 😅😅😅",0,2024-11-21T01:29:56Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@julits5854,Tersandera 😂,0,2024-11-20T15:47:15Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@OrangPinggiran-k4t,Naikkan pajak lagi Bu .biar rakyat membantu negara...😂😂😂,0,2024-11-20T12:19:42Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@dodiyuhanadiputra6608,Semua karena untuk kebaikan negei ini menurutku❤,0,2024-11-20T09:31:40Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@indhiralaksmi2114,"Pak Presiden Prabowo menerima Ibu Sri Mulyani sebagai Menteri Keuangan karena Pak Prabowo tau apa yang dibutuhkan negara dan beliau tau kalau Ibu Sri Mulyani adalah orang hebat yang bekerja untuk negara...
Beliau-beliau inilah yang disebut negarawan sejati...👍👍👏👏👏",16,2024-11-19T23:44:41Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@kidschanel8806,Sampai sekarang saya msh heran. Kok jokowi bisa jd presiden,0,2024-11-19T20:16:47Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@ajirijalul1352,Biar negara utang lagi...kan sri suruhan amrik lewat IMF,0,2024-11-19T15:31:19Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@dwinurrizkia61,Suka membuat pernyataan palsu,0,2024-11-19T15:24:03Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@GatoLoco-z6e,Mulyani spg nya mulyono.,0,2024-11-19T08:56:02Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@PriyoSembodo-v2x,"Selalu hal itu akan terjadi.
Pak Habibi juga begitu.
Latar belakang intelektual  finansial dan praktisi hal itu  biasa2 saja. 

Salut utk bu Sri dan pak Prabowo yg mau mengesampingkan ego pribadi juga ego sektoral utk kepentingan Negara.
❤❤❤",6,2024-11-19T04:40:38Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@reyhansaputra5455,"aneh di masa jabatan nya padahal triliunan uang terkorupsi di kementrian... 
udh kebaisan orng pintar dalam keuangan negara pa bangsa inj..?",0,2024-11-18T21:01:02Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@SwanNio-d7o,Sehat semua ya pa Prabowo,0,2024-11-18T16:34:14Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@zeusherculesolympic6283,Bu Mulyani mendengarkan Pak Yudhoyono dan Pak Mulyono.,0,2024-11-18T15:11:00Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@priasenja895,bukan brarti gk dikasi anggaran mlah brsebrangan mhkin menkeu ada kebijakan yg tdk mgkin memberikan anggaran buat menhan..ibu sri cakap dlam mengakomodit smua keuangan negara,0,2024-11-18T14:35:42Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@lightian4006,Wah remuk wes,0,2024-11-18T13:41:15Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@abdulhasan-q8t,benar kata gusdur..negara ini terlalu panakut..saluuut gusdur..,0,2024-11-18T13:38:25Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@raynorthabraham6634,"Opini saja sih
Kemungkinan
- saat ini ibu Sri adl opsi terbaik dibanding kandidat lain
- variabel keputusan bisa berubah
- terkait hierarki ada yg namanya asas kebutuhan, ego harus dikesampingkan demi kepentingan negara. 
-",0,2024-11-18T11:04:37Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@TingWang-w9y,Jadi.. mana kiprah mega yg merasa paling hebat saat jd presiden..?,0,2024-11-18T09:58:41Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@mesinimajinasi8816,"Simple aja, orang pinter banyak koq disekitar pak prabowo yg bisa jadi menkeu.. TAPI APA MEREKA SEKUAT SMI KONEKSI LUAR NEGERINYA? apalagi SMI anak kesayangan IMF & WORLD BANK, dengan jadinya SMI setidaknya politik & ekonomi kita stabil",0,2024-11-18T09:11:32Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@abang-rd6bo,Bu sri menyaingi soeharto.. dia menjabat bisa 30thn,0,2024-11-18T08:59:51Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@tiktik7608,Karena ibu benar,0,2024-11-18T07:19:35Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@jalaludinjalal64,Tnp SM IMF sudah bg pinjaman 😂😂😂,0,2024-11-18T07:12:16Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@ramlahbima6918,❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2024-11-18T06:11:11Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@MSidik-i6k,"Woii please lahh jgn polos2 bgt sebagai rakyat, aib SBY dan Wowi di pegang erat Sri apabila bukan Sri lagi, mereka terancam",3,2024-11-18T05:31:42Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@JarotJaki,Setelah pensiun tolong di berikan gelar pahlawan,0,2024-11-18T01:58:15Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@abikelana4755,"Kalo Bu Sri ga beres, udah kaga laku Rupiah caya",0,2024-11-17T16:30:14Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@Bang_Ms1720,Perempuan ini ngapain ada lagi di kabinet prabowo ya  ? Ini cuma duduk bengong manis fi kantor gak berani  turun  ke bawah urus bobrok bea cukai imigrasi bawahan nya yg rakus..,0,2024-11-17T16:09:44Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@thirawat521,Emang ada mantan presiden?,0,2024-11-17T07:18:37Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@aminudinferi8462,Majalah tempo tukang adu domba bukan membangun bangsa tapi provokasi😊,0,2024-11-17T01:58:51Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@chandrasaputra8710,spy gampang pinjam uangnya n jg menutupi keadaan keuangan negara kita khususnya dlm hutang,0,2024-11-16T04:04:17Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@HisServant5758,"Jngannnnn aduhhhhh😢😢😢.. Dia pernah jdi org terbaik di central bank,  rumahnya Elite Global... 😢😢😢,, jangan.. Dia taunya Hukum Kapitalis aja!!! Pajak lagi nanti di tinggikan karena hasutan dia... 😢😢😢,,",0,2024-11-16T01:34:43Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@gegammer6016,Hutang meningkat pajak meningkat itulah special skill bu SM,0,2024-11-16T01:12:21Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@HasanBasri-cs3bp,Ya pasar keuangan seneng lah ngasih bunganya tinggi,0,2024-11-16T01:02:46Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@rikigunawan3497,Bu Sri...pasti muda nya cantik bgt❤😍😍😍😍,2,2024-11-15T11:15:59Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@PabrikBorgol,@Rocky gerung,0,2024-11-14T22:21:24Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@RudiKahar,"Die lg die lg... hadeuuh kyk ga ada lg org ya di Republik ini 
Miris... miris",2,2024-11-14T10:48:24Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@jacarandalilac6396,Ogah baca tempo. Sering bohong dan memutarbalikkan fakta.,0,2024-11-14T03:51:08Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@ChaenelLebay,Seri mulyani tidak bisa tergantikan.,0,2024-11-14T00:24:03Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@Mrtx2902,Ngak mungkin joko,0,2024-11-13T14:33:52Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@sugengsamanea4149,"Menteri terbaik yang dapat mencairkan hutang untuk negara, kalau tidak ada beliau  kalian udah pada jadi gembel semua.",0,2024-11-13T11:46:31Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@RandomMadnor,"Pengen baca buku ""Kabinet Gemoy Gemoy""😅",0,2024-11-13T11:31:25Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@edwhansipetani6240,Aneh nya emang negeri konoha ini😂,0,2024-11-11T00:05:17Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@arbussines8433,"Tanpa sri mulyani Indonesia tidak punya neraca ,
Tanpa sri mulyani tidak ada pencatatan aset negara dan lain2
Apapun yg orang kata jelek tentang dia bagiku dia salah satu pahlawan bangsa",72,2024-11-10T00:33:32Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@maulpikter8543,"Power tends to corrupt. Absolut power, absolutly corrupt.",0,2024-11-09T19:39:12Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@ridzkifernandi,"Sdh rahasia umum Kalo model kepemimpinannya ""melanjutkan"" kepala keuangan ga bakal diganti.",0,2024-11-09T18:45:40Z
Sri Mulyani Indrawati,Ah45WZRC0-g,Mengapa Prabowo Menerima Sri Mulyani Sebagai Menteri Keuangan #shorts,@ArnoDhika,"Bu Sri benci sekali dengan SBY, bahkan dia pernah mengeluarkan statemen yg menyindir keras pak BY ,ada seorang mantan presiden yg kekayaannya nya 9T tidak ikut tax amnesti 😂😢",1,2024-11-09T13:55:36Z
