date,tokoh,text,clean_text,label,source
2025-11-27T04:36:49Z,Purbaya Yudhi Sadewa,1:22 Lintas batas Udara NKRI sama Singapore aja di libas 🤪🤪🤪🤪🤣🤣🤣🤣,122 lintas batas udara nkri sama singapore libas,positif,auto-labeled
2025-11-27T04:05:04Z,Purbaya Yudhi Sadewa,Sri pasti malu melihat kenerja pak Purbaya beda terbalik 105 drajat,malu lihat kenerja beda balik 105 drajat,netral,auto-labeled
2025-11-27T03:58:38Z,Purbaya Yudhi Sadewa,k3napa gak Dari dulu  jadi mentri ya. pqdahql di balik layqr  dia bantu era jokowi.. hmm,k3napa tri pqdahql balik layqr bantu era hmm,positif,auto-labeled
2025-11-27T02:58:02Z,Purbaya Yudhi Sadewa,"Kalau judi online sm  bleklis ojk gak di hapus..
Ekonomi menengah ke bawah tetap hancur PAK..😊😊😊",judi online bleklis ojk hapus ekonomi tengah bawah tetap hancur,negatif,auto-labeled
2025-11-26T22:32:13Z,Purbaya Yudhi Sadewa,"Sehat selalu pak Purbaxa petbatikan pak semua rakyat In
donesia yg tdk ada pendiun seperti di neg. Maju sana . Tetap sehat pak Pur 🎉",sehat selalu purbaxa petbatikan rakyat donesia pendiun neg maju tetap sehat pur,positif,auto-labeled
2025-11-26T17:25:51Z,Purbaya Yudhi Sadewa,"Pak Menteri tolong naikanvGaji ASN , TNI , POLRI dan Pengsiunan karena harus menyesuaikan dengan harga harga yang terus naik 🙏",naikanvgaji asn tni polri pengsiunan sesuai harga harga terus naik,netral,auto-labeled
2025-11-26T17:22:36Z,Purbaya Yudhi Sadewa,Saya sudah tidak percaya menteri keuangan purbaya. Ia hanya omong doang/gaya aja. Buktinya tidak ada.nilai tukar tupiah turun dgn ringgit malaysia 4000. Harga barang tinggi katanya pajak turun 8%mana buktinya. Kata purbaya harag perlalite 4000 tapi sampai sekarang msh 10.000/liter. Pinjam uang di bank untuk umkn tapi di persulit dan masih pakai jaminan.. purbaya menertibkan jajaran menteri keuangan agar tidak pungli. Di luar itu tidak .jangan percaya pak burbaya ia hanya ngomong doang/gaya aja. Pak purbaya mrngapa menyetop impor pakaian bekas padahal importir bersedia membayar pajak.inikan bisa menjadi pemasukan negara saya malah percaya jaksa agung karena sudah ada bukti banyak menangkap para koruptor. Saya malah setuju prof. Ferry menjadi menteri keuangan,percaya uang omong doanggaya bukti adanilai tukar tupiah turun ringgit malaysia 4000 harga barang tinggi kata pajak turun 8mana bukti harag perlalite 4000 sekarang msh 10000liter pinjam uang bank umkn sulit pakai jamin tertib jajar uang pungli luar percaya burbaya ngomong doanggaya mrngapa setop impor pakai bekas importir sedia bayar pajakinikan jadi pasu negara malah percaya jaksa agung bukti tangkap koruptor malah tuju prof ferry jadi uang,positif,auto-labeled
2025-11-26T15:41:34Z,Purbaya Yudhi Sadewa,"Perokok tidak akan pernah turun..anak SMP juga udah belajar merokok.. jika ditutup semua pabrikan Roko itu GAK MUNGKIN.. solusinya bikin pelajaran kesehatan BAHAYA ROKOK,MIRAS,NARKOBA. dari usia dini TK,SD...dan wajib guru "" jngan merokok disekolah..sehingga masuk ke Mindset anak dari kecil udah ada benteng bahwa roko dll berbahaya bagi kesehatan. Insyaallah generasi yang akan datang lebih baik... Contoh nya saya sendiri..karna dari kecil tidak ada pelajaran bahaya roko.. terus disekolah guru "" pada merokok.. ya jadi perokok saya akhirnya.",okok turunanak smp udah ajar rokok tutup pabrikan roko solusi ajar sehat bahaya rokokmirasnarkoba usia dini tksddan wajib guru jngan rokok disekolahsehingga masuk mindset anak kecil udah benteng roko bahaya sehat insyaallah generasi datang lebih baik contoh sendirikarna kecil ajar bahaya roko terus seko guru rokok okok akhir,netral,auto-labeled
2025-11-26T15:18:37Z,Purbaya Yudhi Sadewa,38:05 puncak komedi 😂😂😂😂😂,3805 puncak komedi,netral,auto-labeled
2025-11-26T15:04:18Z,Purbaya Yudhi Sadewa,BLT Oktober - Desember belum sampai pak ke rekening. Tolong di cek,blt oktober desember rekening cek,netral,auto-labeled
2025-11-26T14:20:04Z,Purbaya Yudhi Sadewa,Siapa tau pak purbaya ingin cari kayu silahkan hubungi kita,tahu cari kayu silah hubung,netral,auto-labeled
2025-11-26T14:02:30Z,Purbaya Yudhi Sadewa,P harga ayam. Ini g mana  parah. Jadi ekonomi pedagan aym lesu. P.,harga ayam parah ekonomi pedagan aym lesu,netral,auto-labeled
2025-11-26T13:51:04Z,Purbaya Yudhi Sadewa,Mentri gue ini,tri,positif,auto-labeled
2025-11-26T12:31:58Z,Purbaya Yudhi Sadewa,Ayo kita kaya bersama-sama,ayo kaya bersamasama,negatif,auto-labeled
2025-11-26T12:19:22Z,Purbaya Yudhi Sadewa,pak mentri kebanggaan gue ni👍👍👍,tri bangga,positif,auto-labeled
2025-11-26T12:08:53Z,Purbaya Yudhi Sadewa,Menyala ❤,nyala,netral,auto-labeled
2025-11-26T12:02:16Z,Purbaya Yudhi Sadewa,Mantpppppp🎉,mantpppppp,netral,auto-labeled
2025-11-26T10:58:19Z,Purbaya Yudhi Sadewa,Menteri Prabowo sudah sebagian besar kinerjanya bagus,bagi besar kerja bagus,positif,auto-labeled
2025-11-26T10:39:31Z,Purbaya Yudhi Sadewa,Orang parokih TDK akan berhanti pak TDK bisa Bali mahal Bali yg murah,orang parokih berhanti bal mahal bal murah,netral,auto-labeled
2025-11-26T10:13:58Z,Purbaya Yudhi Sadewa,Realisasi knaikan gaji pensiunan  aja gak jelas dan apa yg diandalkan?,realisasi knaikan gaji pensiun jelas apa andal,netral,auto-labeled
2025-11-26T10:06:22Z,Purbaya Yudhi Sadewa,Gara² Menkeu para pensiunan disengsarakan,gara pensiun sengsara,positif,auto-labeled
2025-11-26T08:08:21Z,Purbaya Yudhi Sadewa,"Terima kasih Pak Purbaya atas kebaikan kepada masyarakat saat ini,sehat selalu pak",terima kasih atas baik masyarakat inisehat selalu,positif,auto-labeled
2025-11-26T08:06:26Z,Purbaya Yudhi Sadewa,"Top 👍 
Keren ,semoga ekonomi kita semakmur negara negara maju",top keren moga ekonomi makmur negara negara maju,positif,auto-labeled
2025-11-26T07:23:25Z,Purbaya Yudhi Sadewa,P. Pur 👍👍👍😍😍😍,pur,netral,auto-labeled
2025-11-26T07:21:44Z,Purbaya Yudhi Sadewa,"Lanjut bersih2 u rakyat,smg Bp Purbaya d kelg sll sehat d dlm lindungan SWT.Aamiin🤲💪👍🙏😃",lanjut bersih2 rakyatsmg kelg sll sehat lindung swtaamiin,positif,auto-labeled
2025-11-26T07:17:55Z,Purbaya Yudhi Sadewa,Keren pa NKRI,keren nkri,positif,auto-labeled
2025-11-26T06:56:32Z,Purbaya Yudhi Sadewa,"Gara2 pak purbaya gw jadi belajar investasi. 
Sedikit2 belajar investasi mulai dari dari rekaadana, obligasi, saham. 
Modal cuma 100 ribu udah bisa investasi.... 

Gampang banget caranya. Udah mulai keliatan uangnya numbuh pelan2. Daripada ditabung malah uangnya makin kurang nilainya. 

Terima kasih pak pur.... ❤",gara2 ajar investasi sedikit2 ajar investasi mulai rekaadana obligasi saham modal 100 ribu udah investasi gampang banget cara udah mulai liat uang numbuh pelan2 tabung malah uang makin kurang nilai terima kasih pur,netral,auto-labeled
2025-11-26T06:18:34Z,Purbaya Yudhi Sadewa,"Di lapangan masih banyak roko ilegal Pa, di jual bebas di pinggir jalan, di Jakarta lagi",lapang roko ilegal jual bebas pinggir jalan jakarta,negatif,auto-labeled
2025-11-26T05:36:37Z,Purbaya Yudhi Sadewa,Udh si pak pur jgn baik2 amat tutup ajh yg impor klw udh nakal biasa nya gampang nakal lagi,pur baik2 tutup ajh impor klw nakal gampang nakal,netral,auto-labeled
2025-11-26T05:16:20Z,Purbaya Yudhi Sadewa,Dorong mobil Nasional ❤❤❤❤,dorong mobil nasional,netral,auto-labeled
2025-11-26T04:23:05Z,Purbaya Yudhi Sadewa,"Terima kasih pencerahannya Pak Mentri Purbaya,sy masyarakat bertambah Ilmu Ekonomi keuangan Negara",terima kasih cerah tri purbayasy masyarakat tambah ilmu ekonomi uang negara,positif,auto-labeled
2025-11-26T04:16:44Z,Purbaya Yudhi Sadewa,Menteri perdagangan mana suara nya??,dagang suara,netral,auto-labeled
2025-11-26T04:02:01Z,Purbaya Yudhi Sadewa,"Presiden masa depan, ok juga kalau dari Ekonom",masa oke ekonom,netral,auto-labeled
2025-11-26T03:26:56Z,Purbaya Yudhi Sadewa,Pak roko ilegal masih banyak pak bredar di pasaran..,roko ilegal bredar pasar,netral,auto-labeled
2025-11-26T03:26:01Z,Purbaya Yudhi Sadewa,"Terima kasih pak Presiden Prabowo, pak Amran Sulaiman, pak Sjafrie Sjamsoeddin, pak Mahfud MD, pak Said Didu, pak Anies Baswedan, pak Purbaya, pak Agus Harimurti Yudhoyono dan lainnya yang telah berjuang & menjaga NKRI 💕 anda semua adalah orang-orang yang berjiwa merah putih sejati

Bukan seperti orang-orang yang menjual negara ini dengan berlindung dibalik slogan ""Aku Pancasila, NKRI Harga Mati""",terima kasih amran sulaiman sjafrie sjamsoeddin mahfud said didu anies baswedan agus harimurti yudhoyono lain juang jaga nkri orangorang jiwa merah putih sejati orangorang jual negara lindung balik slogan pancasila nkri harga mati,netral,auto-labeled
2025-11-26T02:53:44Z,Purbaya Yudhi Sadewa,Alhamdllah negara sudah di jalan yang benar.....Pemerintah harusnya nya seperti ini...memikirkan kepentingan pasar domestik lokal..mengamankan keepntingan rakyat....bukan mementingkan kepentingan luar...,alhamdllah negara jalan benarpemerintah harus inimemikirkan penting pasar domestik lokalmengamankan keepntingan rakyatbukan penting penting luar,negatif,auto-labeled
2025-11-26T02:38:45Z,Purbaya Yudhi Sadewa,ayo kita buat indonesia kayak amerika. mantap pak,ayo indonesia amerika mantap,positif,auto-labeled
2025-11-26T02:15:49Z,Purbaya Yudhi Sadewa,SANGAT SETUJU DENGAN ANDA PAK MENKEU ❤❤❤❤❤,tuju,netral,auto-labeled
2025-11-26T02:07:18Z,Purbaya Yudhi Sadewa,"Kalo seluruh pemda di indonesia mau dan kompak untuk benar2 menggunakan anggarannya serius membangun.........
7 persen juga bisa dapet...tapi kayaknya susah yaaaa....masih banyak pejabat berjiwa pangeran...yg maunya dilayani dan berasa pintar dan kaya..........kayak ashu😂😂😂",seluruh pemda indonesia kompak benar2 guna anggar serius bangun persen dapettapi kayak susah yaaaamasih jabat jiwa pangeranyg mau layan asa pintar kayakayak ashu,netral,auto-labeled
2025-11-26T01:50:08Z,Purbaya Yudhi Sadewa,Ehhh ada pak Purbaya ...mampir dengerin ah .❤,ehhh mampir dengerin,netral,auto-labeled
2025-11-26T03:59:51Z,Purbaya Yudhi Sadewa,Semoga ekonomi indonesia bisa tumbuh lebih baik dan mampu menyejahterakan seluruh rakyat indonesia,moga ekonomi indonesia tumbuh lebih baik mampu sejahtera seluruh rakyat indonesia,positif,auto-labeled
2025-11-25T07:26:26Z,Purbaya Yudhi Sadewa,Purbaya gedabrus tok omdo,gedabrus tok omdo,negatif,auto-labeled
2025-11-10T18:00:21Z,Purbaya Yudhi Sadewa,NKRI Vs pki pengkhianat,nkri pki khianat,negatif,auto-labeled
2025-11-09T12:19:04Z,Purbaya Yudhi Sadewa,Dialog substansial. Efektif mengedukasi pemirsa 👍,dialog substansial efektif edukasi pirsa,netral,auto-labeled
2025-11-06T13:23:58Z,Purbaya Yudhi Sadewa,Sekarang Pak Menkeu udah tegas dihancurkan Presiden Prabowo jadi Purbaya tak perlu lagi tegas tegas percuma saja tegas  tapi yg hancurkan Presiden sendiri?,sekarang udah tegas hancur perlu tegas tegas percuma tegas hancur sendiri,positif,auto-labeled
2025-11-06T07:28:53Z,Purbaya Yudhi Sadewa,jokowi g bakal masuk penjara krn prabowo bukan takut jokowi tapu takit oligarki kayaknya,bakal masuk penjara takut tapu takit oligarki kayak,netral,auto-labeled
2025-11-04T10:27:57Z,Purbaya Yudhi Sadewa,"Saya hanya saran wapresnyavhrs diganti bukan mahluk g krn sdh cacat hukum baik ijazahnya dan pelanggaran konstitusi, banyak wapres yg berkualitas, Bpk Anies, Bpk Ahy, klo tdk diganti saya jamin NKRI lebih buruk, walau ada Bpk Prsbowo maupun Bpk purbaya, ingat baik nasehat saya ini.",saran wapresnyavhrs ganti mahluk cacat hukum baik ijazah langgar konstitusi wapres kualitas bapak anies bapak ahy ganti jamin nkri lebih buruk bapak prsbowo maupun bapak ingat baik nasehat,positif,auto-labeled
2025-10-31T10:47:08Z,Purbaya Yudhi Sadewa,Mantap pak Purbaya ❤❤,mantap,positif,auto-labeled
2025-10-29T07:38:36Z,Purbaya Yudhi Sadewa,"Makin kaya, makin pelit, cirinya: gak mau bayar pajak... Rakyat yg telat bayar pajak, di-kejar² 😢😢",makin kaya makin pelit ciri bayar pajak rakyat telat bayar pajak kejar,negatif,auto-labeled
2025-10-27T10:37:05Z,Purbaya Yudhi Sadewa,"BAGI PEJABAT YANG MERASA TERUSIK PASTI KEBIASAAN BURUK NYA JADI TERGANGGU KE MAPANANNYA. YANG JELAS KEJUJURAN PALING DI TAKUTI OLEH MANUSIA MANUSIA LICIK. SEMOGA PAK PURBAYA SEHAT SELALU DAN DI LINDUNGI ALLOH SUBBAHANAWATA'ALA, MAJU TERUS JGN KASIH KENDOR, SALAM WARAS.",jabat rasa usik biasa buruk ganggu mapan jelas jujur takut manusia manusia licik moga sehat selalu lindung alloh subbahanawataala maju terus kasih kendor salam waras,positif,auto-labeled
2025-10-24T11:06:23Z,Purbaya Yudhi Sadewa,mantap..diskusinya jujur dan tanbah wawasan,mantapdiskusinya jujur tanbah wawas,positif,auto-labeled
2025-10-24T08:07:06Z,Purbaya Yudhi Sadewa,Produk jurnalistik ?. Tiap hari giring opini sesuai pesanan bwahahaha,produk jurnalistik hari giring opini sesuai pesan bwahahaha,netral,auto-labeled
2025-10-23T23:28:11Z,Purbaya Yudhi Sadewa,"Orang tehnik sudah menghitung secara detil dg matematik tingkat tinggi,ilmu kimia dan fisika,bukan asal nyemplung ke kolam,sedangkan ilmu ekonomi di pelajari secara serius dan detil dan di simpulkan menjadi himpunan2 secara simpel utk di implementasikan.",orang tehnik hitung detil matematik tingkat tinggiilmu kimia fisikabukan asal nyemplung kolamsedangkan ilmu ekonomi ajar serius detil simpul jadi himpunan2 simpel implementasi,netral,auto-labeled
2025-10-23T04:01:02Z,Purbaya Yudhi Sadewa,Peruksa oerusahab si kuhut selama inih bayar pajak tidak sesuai uu.,peruksa oerusahab hut lama inih bayar pajak sesuai,negatif,auto-labeled
2025-10-23T03:58:07Z,Purbaya Yudhi Sadewa,"Harus nyah ahok jadi ketua KPK, biar menjaga ke uangan negara ,para koruptor hukum mati.",nyah ahok ketua kpk jaga uang negara koruptor hukum mati,netral,auto-labeled
2025-10-23T03:54:46Z,Purbaya Yudhi Sadewa,Rakyat mendukung sepenuh nyah pak purabaya demi ke nakmuran rakyat.,rakyat dukung sepenuh nyah purabaya nakmuran rakyat,positif,auto-labeled
2025-10-23T02:46:49Z,Purbaya Yudhi Sadewa,"Kl jaman buk sri mulyani rakyat yg dpalakin pajak para pjbat dbebaskan pajak, tp kl pak purbaya justru para pjbat yg dpalakin pajak MasyaAllah mantappp pak purrrr...",jaman buk rakyat dpalakin pajak pjbat dbebaskan pajak pjbat dpalakin pajak masyaallah mantappp purrrr,netral,auto-labeled
2025-10-22T18:51:54Z,Purbaya Yudhi Sadewa,"masyarakat kita ini sangat menyenangi tokoh tokoh yang entertaining dan berprilaku yang pro rakyat. Seperti jokowi, kdm, dan sekarng purbaya... Terlalu mudah masyarakat kita ini dicuri hatinya dengan tontonan tontonan seperti ini.",masyarakat nang tokoh tokoh entertaining berprilaku pro rakyat kdm sekarng terlalu mudah masyarakat curi hati tonton tonton,negatif,auto-labeled
2025-10-22T17:56:55Z,Purbaya Yudhi Sadewa,"Begitu banyak menteri, kok cuma satu yg tampak aktif melakukan perbaikan ?

Ayo dong yg lain jangan melempem.",kok satu tampak aktif laku baik ayo dong melempem,netral,auto-labeled
2025-10-22T17:11:11Z,Purbaya Yudhi Sadewa,diberita2 nasional udh pulai freming jurus adu domba KDM vs purbaya😂😂22ny  idola netizen mau di adu domba,diberita2 nasional pulai freming jurus adu domba kdm purbaya22ny idola netizen adu domba,negatif,auto-labeled
2025-10-22T13:50:30Z,Purbaya Yudhi Sadewa,"Ya Allah.. semoga Menkeu sekarang pak Purbaya punya niat baik buat kebaikan Indonesia dan ga nambahin hutang negara lagi kayak mentrei keu sebelumnya, jadi Mentri keu tahunan lahh..pajak ini itu naik, hutang Ampe puluhan ribu T😢.
Sehat sehat dan semangat nya ttp positif ya pejabat yang baik.",allah moga sekarang punya niat baik baik indonesia nambahin hutang negara mentrei keu belum tri keu tahun lahhpajak naik hutang ampe puluh ribu sehat sehat semangat ttp positif jabat baik,positif,auto-labeled
2025-10-22T13:36:07Z,Purbaya Yudhi Sadewa,BAGI KAMI SBG RAKYAT.....GA PENTING JADI MENTR BERPRLILAKU SOPAN ..JAGIM....TAPI KELAKUANNYA KAYA IBLIS....TAPI MENCEKIK RAKYAT DNGN PAJAK....MEMBUAT HUTANG BESAR DEMI DRINYA DAN KRONINYA,rakyatga penting mentr berprlilaku sopan jagimtapi laku kaya iblistapi cekik rakyat dngn pajakmembuat hutang besar drinya kroni,negatif,auto-labeled
2025-10-21T21:39:55Z,Purbaya Yudhi Sadewa,Mantap dan mencerdaskan penjelasan dari pak Kun.. kita memang membutuhkan sosok seperti pak Purbaya..untuk memberikan warna yang lain bagi ekonomi Indonesia..❤,mantap cerdas jelas kun memang butuh sosok purbayauntuk beri warna ekonomi indonesia,positif,auto-labeled
2025-10-21T13:19:19Z,Purbaya Yudhi Sadewa,Sri Mulyono sangat sangat Melindungi Para KORUPTOR DAN ANTEK ANTEK nya GENG SOLO 😂😂😂😂😂😂😂😂😂,mulyono lindung koruptor antek antek geng solo,negatif,auto-labeled
2025-10-20T13:19:42Z,Purbaya Yudhi Sadewa,Coba Mentri Keuangan kaya Pa Purbaya dari dulu udah makmur Negara kita Koruptor ga meraja Lela anjir ka,coba tri uang kaya udah makmur negara koruptor raja lela anjir,negatif,auto-labeled
2025-10-19T14:20:12Z,Purbaya Yudhi Sadewa,I like forum,like forum,netral,auto-labeled
2025-10-19T14:11:56Z,Purbaya Yudhi Sadewa,Kang Purabaya dari Bogor untuk Indonesia,kang purabaya bogor indonesia,positif,auto-labeled
2025-10-19T08:37:19Z,Purbaya Yudhi Sadewa,Ternyata pelik juga yaa dlm membicarakan masalah tindakan seorang Mentri yg sedang top dibicarakan ... Semoga Purbaya suckses dan berhasil meningkatkan kesejahteraan masyarakat ...,nyata pelik yaa bicara masalah tindak orang tri sedang top bicara moga suckses hasil tingkat sejahtera masyarakat,positif,auto-labeled
2025-10-19T07:35:17Z,Purbaya Yudhi Sadewa,"Pesan simpel, purbaya di musuhi berarti kebijakannya benar. Udah itu aja😏",pesan simpel musuh arti bijak benar udah,netral,auto-labeled
2025-10-18T22:16:53Z,Purbaya Yudhi Sadewa,Biar mbah luhut kapok,mbah luhut kapok,netral,auto-labeled
2025-10-18T11:20:56Z,Purbaya Yudhi Sadewa,"AYO LIHAT WAJAH ORANG JAHAT,SIAPA YG TITEN,,WAJAH PEJABAT,ATAU WJH PENJAHAT?😮😮😮",ayo lihat wajah orang jahatsiapa titenwajah pejabatatau wjh jahat,netral,auto-labeled
2025-10-18T03:59:40Z,Purbaya Yudhi Sadewa,"Setuju sm pemikiran narsum pak Pur hrs jauh lbh ati2 dlm statement(walo kynya aga ssh krn itu murni karakter),krn musuh dia buanyak&besar smua, bahkan yg lbh ngeri adl org yg terdekat di lingkaran pak Pur yg bs jd musuh dlm selimut, berharap bgt stafnya ato bahkan istrinya bs srg2 ngingetin demi keselamatan pak Pur sndr, krn jgn smpe niat baik&mulia pak Pur akhirnya hrs terhenti cm krn kesalahan bicara yg dijadikan bahan empuk sm musuh2’y",tuju pikir narsum pur hrs jauh lebih ati2 statementwalo kynya aga ssh murni karakterkrn musuh buanyakbesar smua bahkan lebih ngeri adl org dekat lingkar pur musuh selimut harap banget staf ato bahkan istri srg2 ngingetin selamat pur sndr smpe niat baikmulia pur akhir hrs henti salah bicara jadi bahan empuk musuh2y,netral,auto-labeled
2025-10-17T01:55:54Z,Purbaya Yudhi Sadewa,Berarti bener p Purbaya adalah dukunnya uang dan mungkin sajen sajennya lengkap sehingga penunggu rumah Indonesia merasa diperhatikan.,arti bener dukun uang sajen sajen lengkap tunggu rumah indonesia rasa perhati,netral,auto-labeled
2025-10-16T03:58:58Z,Purbaya Yudhi Sadewa,"saya suka menkeu ini, mirip  gaya almh.pak habibie❤",suka mirip gaya almhpak habibie,netral,auto-labeled
2025-10-16T01:18:34Z,Purbaya Yudhi Sadewa,Slmt utk p Prabowo yg telah mengirim menkeu yg sejalan dg presiden n km rakyat mudah2an Allaah sll melindungi menyelamatkan memberkahi sht pjg umr dln naungan Allaah Aamiin,slmt kirim jalan rakyat mudah2an allaah sll lindung selamat kah sht pjg umr dln naung allaah aamiin,positif,auto-labeled
2025-10-15T22:07:47Z,Purbaya Yudhi Sadewa,Kami pengusaha kecil didaerah dr tahun 2021 sangat resah dgn kelakuan KPP 😂😂😂😂,usaha kecil daerah tahun 2021 resah laku kpp,netral,auto-labeled
2025-10-15T19:12:12Z,Purbaya Yudhi Sadewa,"Selamat datang pak purbaya,anda penerus pak habibi sbg teknolog,selamat bekerja semoga sukses demi bangsa ini.",selamat datang purbayaanda terus habibi teknologselamat kerja moga sukses bangsa,positif,auto-labeled
2025-10-15T15:27:01Z,Purbaya Yudhi Sadewa,Sugguh keren saya sangat suka pada kinerja bapa ❤❤❤,sugguh keren suka kerja bapa,positif,auto-labeled
2025-10-15T15:24:19Z,Purbaya Yudhi Sadewa,Ya Alloh berilah kekuwatan dan kesehatan kepadA pak menteri purbaya,alloh ilah watan sehat,positif,auto-labeled
2025-10-15T11:39:27Z,Purbaya Yudhi Sadewa,"Bukan zamannya lagi,,, kebenaran,harus takut,sekarang zamannya,,yg merusak bangsa Indonesia,,membusuk,,",zaman kebenaranharus takutsekarang zamannyayg rusak bangsa indonesiamembusuk,negatif,auto-labeled
